"","estimator","estimate","r","n"
"51592","LS",1.30191636029431,0.72,2000
"51593","PS",1.8550419647581,0.72,2000
"51594","HML",0.976366098010259,0.72,2000
"51595","LS",1.26118466255342,0.72,2000
"51596","PS",1.65421042955661,0.72,2000
"51597","HML",0.999133111773559,0.72,2000
"51598","LS",1.32352370424637,0.72,2000
"51599","PS",1.49353352837304,0.72,2000
"51600","HML",1.05573177663663,0.72,2000
"51601","LS",1.21183822106171,0.73,2000
"51602","PS",1.42783676268852,0.73,2000
"51603","HML",0.945637971580639,0.73,2000
"51604","LS",1.34902415980326,0.73,2000
"51605","PS",2.16027808328775,0.73,2000
"51606","HML",1.08128841094146,0.73,2000
"51607","LS",1.30736081094741,0.73,2000
"51608","PS",1.56627417420931,0.73,2000
"51609","HML",1.01862183263416,0.73,2000
"51610","LS",1.33191387652118,0.73,2000
"51611","PS",1.59032494021841,0.73,2000
"51612","HML",0.971750027690181,0.73,2000
"51613","LS",1.29007579438139,0.73,2000
"51614","PS",2.21181418724631,0.73,2000
"51615","HML",0.933752208715529,0.73,2000
"51616","LS",1.28434166997928,0.73,2000
"51617","PS",1.86196640570739,0.73,2000
"51618","HML",0.922902691440519,0.73,2000
"51619","LS",1.32074649903054,0.73,2000
"51620","PS",1.54513766394905,0.73,2000
"51621","HML",1.06874692999916,0.73,2000
"51622","LS",1.30631732712183,0.73,2000
"51623","PS",1.58747784221272,0.73,2000
"51624","HML",1.01225122598381,0.73,2000
"51625","LS",1.26368061561053,0.73,2000
"51626","PS",2.31509643584534,0.73,2000
"51627","HML",0.908781136030908,0.73,2000
"51628","LS",1.22673433018841,0.73,2000
"51629","PS",1.70000780081021,0.73,2000
"51630","HML",0.948394713496906,0.73,2000
"51631","LS",1.23757572109709,0.73,2000
"51632","PS",2.14541524631078,0.73,2000
"51633","HML",1.00723019725813,0.73,2000
"51634","LS",1.31599097430281,0.73,2000
"51635","PS",1.79193482913977,0.73,2000
"51636","HML",1.02324333671864,0.73,2000
"51637","LS",1.29352945842574,0.73,2000
"51638","PS",1.79623686512157,0.73,2000
"51639","HML",1.07106611693165,0.73,2000
"51640","LS",1.23348107720984,0.73,2000
"51641","PS",1.47433539313052,0.73,2000
"51642","HML",0.840086039026038,0.73,2000
"51643","LS",1.28873139822298,0.73,2000
"51644","PS",1.5078244464681,0.73,2000
"51645","HML",1.0686220352866,0.73,2000
"51646","LS",1.26646526153391,0.73,2000
"51647","PS",1.49912600884859,0.73,2000
"51648","HML",0.951577885590078,0.73,2000
"51649","LS",1.33020223679801,0.73,2000
"51650","PS",1.64891056154728,0.73,2000
"51651","HML",1.01132851906195,0.73,2000
"51652","LS",1.32756155150742,0.73,2000
"51653","PS",1.94031276917831,0.73,2000
"51654","HML",0.931612257662042,0.73,2000
"51655","LS",1.3293084825951,0.73,2000
"51656","PS",1.17186218631212,0.73,2000
"51657","HML",1.10663605825515,0.73,2000
"51658","LS",1.34679976266973,0.73,2000
"51659","PS",2.35961877350479,0.73,2000
"51660","HML",1.15788189099244,0.73,2000
"51661","LS",1.33251226549172,0.73,2000
"51662","PS",1.5496338315117,0.73,2000
"51663","HML",0.979423492791635,0.73,2000
"51664","LS",1.19946753974401,0.73,2000
"51665","PS",1.82662553681293,0.73,2000
"51666","HML",0.92204831211265,0.73,2000
"51667","LS",1.27430947899942,0.73,2000
"51668","PS",1.84588360061338,0.73,2000
"51669","HML",0.975888323825809,0.73,2000
"51670","LS",1.32909536567204,0.73,2000
"51671","PS",1.58945694026894,0.73,2000
"51672","HML",0.956398225027893,0.73,2000
"51673","LS",1.3398052780238,0.73,2000
"51674","PS",1.92242308350087,0.73,2000
"51675","HML",0.969189339044036,0.73,2000
"51676","LS",1.29284125365945,0.73,2000
"51677","PS",1.73185520035905,0.73,2000
"51678","HML",1.0441470012444,0.73,2000
"51679","LS",1.33322924758971,0.73,2000
"51680","PS",1.48828589322161,0.73,2000
"51681","HML",0.995948283169536,0.73,2000
"51682","LS",1.29551196824559,0.73,2000
"51683","PS",1.84746374798344,0.73,2000
"51684","HML",1.02080971261337,0.73,2000
"51685","LS",1.26790677165177,0.73,2000
"51686","PS",1.48480762250912,0.73,2000
"51687","HML",0.956779645777571,0.73,2000
"51688","LS",1.32613993966987,0.73,2000
"51689","PS",1.72329951241473,0.73,2000
"51690","HML",1.07123373080981,0.73,2000
"51691","LS",1.29516383104296,0.73,2000
"51692","PS",1.38706114988317,0.73,2000
"51693","HML",0.970593843281492,0.73,2000
"51694","LS",1.29048019319161,0.73,2000
"51695","PS",1.26147604206166,0.73,2000
"51696","HML",1.04064006859484,0.73,2000
"51697","LS",1.3094735392621,0.73,2000
"51698","PS",1.73050633407953,0.73,2000
"51699","HML",1.09111391811696,0.73,2000
"51700","LS",1.25449409730691,0.73,2000
"51701","PS",1.31137025527587,0.73,2000
"51702","HML",0.995863108610061,0.73,2000
"51703","LS",1.19592327622238,0.73,2000
"51704","PS",1.87213234137834,0.73,2000
"51705","HML",0.724985398500641,0.73,2000
"51706","LS",1.26670121338446,0.73,2000
"51707","PS",1.61435057059333,0.73,2000
"51708","HML",1.05891734396827,0.73,2000
"51709","LS",1.30212288754115,0.73,2000
"51710","PS",1.40518394502782,0.73,2000
"51711","HML",1.05215842180504,0.73,2000
"51712","LS",1.34957829365514,0.73,2000
"51713","PS",1.72612329741077,0.73,2000
"51714","HML",1.02354210799508,0.73,2000
"51715","LS",1.33536452184472,0.73,2000
"51716","PS",1.55739183139125,0.73,2000
"51717","HML",1.11855548833216,0.73,2000
"51718","LS",1.28643534138042,0.73,2000
"51719","PS",1.67441784253909,0.73,2000
"51720","HML",0.996164665998419,0.73,2000
"51721","LS",1.30230157254065,0.73,2000
"51722","PS",1.90476520991162,0.73,2000
"51723","HML",0.96983105787785,0.73,2000
"51724","LS",1.22704605728717,0.73,2000
"51725","PS",1.14225740835207,0.73,2000
"51726","HML",0.927816089766087,0.73,2000
"51727","LS",1.4122133381342,0.73,2000
"51728","PS",2.30887329350382,0.73,2000
"51729","HML",1.04151677852378,0.73,2000
"51730","LS",1.35379751762579,0.73,2000
"51731","PS",1.37178265773321,0.73,2000
"51732","HML",1.10519883001545,0.73,2000
"51733","LS",1.32646254336174,0.73,2000
"51734","PS",1.96591740860812,0.73,2000
"51735","HML",1.01925624906242,0.73,2000
"51736","LS",1.2360700044844,0.73,2000
"51737","PS",1.48402956926672,0.73,2000
"51738","HML",1.00259945923036,0.73,2000
"51739","LS",1.31461392768197,0.73,2000
"51740","PS",2.04196409170069,0.73,2000
"51741","HML",0.988861548101085,0.73,2000
"51742","LS",1.29097676186433,0.73,2000
"51743","PS",1.99056723210596,0.73,2000
"51744","HML",0.898962069399902,0.73,2000
"51745","LS",1.21440746470958,0.73,2000
"51746","PS",1.3809809555551,0.73,2000
"51747","HML",0.907238427734622,0.73,2000
"51748","LS",1.21233569089671,0.73,2000
"51749","PS",1.9884944573718,0.73,2000
"51750","HML",0.931543949711365,0.73,2000
"51751","LS",1.30581967639554,0.73,2000
"51752","PS",1.64500468479184,0.73,2000
"51753","HML",0.964327538045423,0.73,2000
"51754","LS",1.22598479869306,0.73,2000
"51755","PS",1.546981578438,0.73,2000
"51756","HML",0.93980682714421,0.73,2000
"51757","LS",1.33853174803763,0.73,2000
"51758","PS",1.34701512454736,0.73,2000
"51759","HML",1.12368643878202,0.73,2000
"51760","LS",1.3276208681065,0.73,2000
"51761","PS",1.72270574687107,0.73,2000
"51762","HML",1.05433527635663,0.73,2000
"51763","LS",1.24642068200252,0.73,2000
"51764","PS",2.02847522770049,0.73,2000
"51765","HML",0.964860093875795,0.73,2000
"51766","LS",1.21044394118083,0.73,2000
"51767","PS",2.01930232420642,0.73,2000
"51768","HML",0.852437122779107,0.73,2000
"51769","LS",1.25792165565061,0.73,2000
"51770","PS",1.75057539675709,0.73,2000
"51771","HML",0.942620443210582,0.73,2000
"51772","LS",1.2961853518278,0.73,2000
"51773","PS",2.22684554537979,0.73,2000
"51774","HML",1.00995034772338,0.73,2000
"51775","LS",1.22337197214981,0.73,2000
"51776","PS",1.27432423375267,0.73,2000
"51777","HML",0.891344061114335,0.73,2000
"51778","LS",1.36536398788029,0.73,2000
"51779","PS",1.85872754450458,0.73,2000
"51780","HML",1.00883576914178,0.73,2000
"51781","LS",1.25335166031293,0.73,2000
"51782","PS",0.975188373099438,0.73,2000
"51783","HML",1.05246354349605,0.73,2000
"51784","LS",1.27595192297155,0.73,2000
"51785","PS",1.94345147127083,0.73,2000
"51786","HML",0.956319998005303,0.73,2000
"51787","LS",1.33171855878665,0.73,2000
"51788","PS",1.66748656069773,0.73,2000
"51789","HML",1.21103369331622,0.73,2000
"51790","LS",1.2890663298026,0.73,2000
"51791","PS",1.48208210207417,0.73,2000
"51792","HML",0.943184074486013,0.73,2000
"51793","LS",1.27880433774891,0.73,2000
"51794","PS",2.00087815575161,0.73,2000
"51795","HML",0.89660218834932,0.73,2000
"51796","LS",1.26783900142518,0.73,2000
"51797","PS",1.61792963092272,0.73,2000
"51798","HML",0.933667363325122,0.73,2000
"51799","LS",1.31512449372777,0.73,2000
"51800","PS",1.81816658871151,0.73,2000
"51801","HML",1.01975542717395,0.73,2000
"51802","LS",1.33781882342147,0.73,2000
"51803","PS",2.42539020362518,0.73,2000
"51804","HML",1.04076079983487,0.73,2000
"51805","LS",1.29117906185156,0.73,2000
"51806","PS",1.75824324499995,0.73,2000
"51807","HML",1.00740242074604,0.73,2000
"51808","LS",1.28780174659008,0.73,2000
"51809","PS",1.21102305887044,0.73,2000
"51810","HML",1.062216463569,0.73,2000
"51811","LS",1.31677301815569,0.73,2000
"51812","PS",1.53300084777635,0.73,2000
"51813","HML",0.870559734408836,0.73,2000
"51814","LS",1.21234805599624,0.73,2000
"51815","PS",1.49347180526455,0.73,2000
"51816","HML",0.940010780217064,0.73,2000
"51817","LS",1.25329088630344,0.73,2000
"51818","PS",1.5705414632195,0.73,2000
"51819","HML",0.98366073028933,0.73,2000
"51820","LS",1.22432878082261,0.73,2000
"51821","PS",1.2669730640074,0.73,2000
"51822","HML",0.925489825394745,0.73,2000
"51823","LS",1.28233489998382,0.73,2000
"51824","PS",2.01881202512258,0.73,2000
"51825","HML",0.911784402538744,0.73,2000
"51826","LS",1.30610590478479,0.73,2000
"51827","PS",1.50361489369738,0.73,2000
"51828","HML",1.04856000023697,0.73,2000
"51829","LS",1.27500910793209,0.73,2000
"51830","PS",1.73105190880276,0.73,2000
"51831","HML",0.919577399923594,0.73,2000
"51832","LS",1.29115318797333,0.73,2000
"51833","PS",1.48765638254458,0.73,2000
"51834","HML",0.990964655398387,0.73,2000
"51835","LS",1.3103539400391,0.73,2000
"51836","PS",1.82993907121866,0.73,2000
"51837","HML",0.971078437859278,0.73,2000
"51838","LS",1.28923328845494,0.73,2000
"51839","PS",1.89195491081178,0.73,2000
"51840","HML",0.88878797737273,0.73,2000
"51841","LS",1.29639523842471,0.73,2000
"51842","PS",1.51793634055426,0.73,2000
"51843","HML",1.06994786750024,0.73,2000
"51844","LS",1.32875195883811,0.73,2000
"51845","PS",1.5274936687453,0.73,2000
"51846","HML",1.0808207543094,0.73,2000
"51847","LS",1.30871440113427,0.73,2000
"51848","PS",1.92841837080143,0.73,2000
"51849","HML",1.03291698065643,0.73,2000
"51850","LS",1.22653237797575,0.73,2000
"51851","PS",1.66839816837713,0.73,2000
"51852","HML",0.957901564603966,0.73,2000
"51853","LS",1.25543921902816,0.73,2000
"51854","PS",2.15889431560876,0.73,2000
"51855","HML",0.892442573716929,0.73,2000
"51856","LS",1.26150475700085,0.73,2000
"51857","PS",1.63635545145441,0.73,2000
"51858","HML",1.02617699668127,0.73,2000
"51859","LS",1.29023369457873,0.73,2000
"51860","PS",1.6191985338569,0.73,2000
"51861","HML",0.941237719935337,0.73,2000
"51862","LS",1.24546186343567,0.73,2000
"51863","PS",1.50833171927436,0.73,2000
"51864","HML",0.978412020109145,0.73,2000
"51865","LS",1.26475174649044,0.73,2000
"51866","PS",2.09964769249908,0.73,2000
"51867","HML",0.9946006041293,0.73,2000
"51868","LS",1.35235237918033,0.73,2000
"51869","PS",1.68211691716634,0.73,2000
"51870","HML",0.977983361226301,0.73,2000
"51871","LS",1.27814676996996,0.73,2000
"51872","PS",2.42493111294062,0.73,2000
"51873","HML",0.880816201303273,0.73,2000
"51874","LS",1.24722203835077,0.73,2000
"51875","PS",1.59673164568575,0.73,2000
"51876","HML",0.999705844867442,0.73,2000
"51877","LS",1.19892426062878,0.73,2000
"51878","PS",1.60498624223541,0.73,2000
"51879","HML",0.824967383184829,0.73,2000
"51880","LS",1.2683983246276,0.73,2000
"51881","PS",1.74552896506977,0.73,2000
"51882","HML",1.02112398961785,0.73,2000
"51883","LS",1.26396109359563,0.73,2000
"51884","PS",1.94689049180604,0.73,2000
"51885","HML",0.94987291349696,0.73,2000
"51886","LS",1.32877068357224,0.73,2000
"51887","PS",1.71101724576483,0.73,2000
"51888","HML",0.989240899611228,0.73,2000
"51889","LS",1.33035107882094,0.73,2000
"51890","PS",1.62406518648789,0.73,2000
"51891","HML",1.04102907155346,0.73,2000
"51892","LS",1.32549867720962,0.73,2000
"51893","PS",1.50116918913212,0.73,2000
"51894","HML",1.14587535434745,0.73,2000
"51895","LS",1.26532286430036,0.73,2000
"51896","PS",1.63747364199011,0.73,2000
"51897","HML",0.871199997423818,0.73,2000
"51898","LS",1.35556060474301,0.73,2000
"51899","PS",2.65744066730172,0.73,2000
"51900","HML",1.00860442421196,0.73,2000
"51901","LS",1.2501595330717,0.74,2000
"51902","PS",1.9117416983104,0.74,2000
"51903","HML",0.858435599018874,0.74,2000
"51904","LS",1.22756411697967,0.74,2000
"51905","PS",1.7210556956255,0.74,2000
"51906","HML",0.778720930865324,0.74,2000
"51907","LS",1.21775711177035,0.74,2000
"51908","PS",1.31687617230256,0.74,2000
"51909","HML",0.913745674457577,0.74,2000
"51910","LS",1.24939899482058,0.74,2000
"51911","PS",1.42617084993213,0.74,2000
"51912","HML",0.928070493020332,0.74,2000
"51913","LS",1.26607584985163,0.74,2000
"51914","PS",1.70131082580779,0.74,2000
"51915","HML",0.858468581041639,0.74,2000
"51916","LS",1.33410843985853,0.74,2000
"51917","PS",1.80947998338625,0.74,2000
"51918","HML",0.987963335338931,0.74,2000
"51919","LS",1.3491072643355,0.74,2000
"51920","PS",1.58174474655101,0.74,2000
"51921","HML",1.0822210807171,0.74,2000
"51922","LS",1.33870874959387,0.74,2000
"51923","PS",1.60744690249181,0.74,2000
"51924","HML",1.0391458810156,0.74,2000
"51925","LS",1.3071155558199,0.74,2000
"51926","PS",2.02750958642001,0.74,2000
"51927","HML",0.953920944679654,0.74,2000
"51928","LS",1.30029952834271,0.74,2000
"51929","PS",1.58242266145722,0.74,2000
"51930","HML",1.04757001296617,0.74,2000
"51931","LS",1.24748964825293,0.74,2000
"51932","PS",1.13742345920286,0.74,2000
"51933","HML",0.94690620962164,0.74,2000
"51934","LS",1.30345085308574,0.74,2000
"51935","PS",1.48085897172433,0.74,2000
"51936","HML",1.09951021920236,0.74,2000
"51937","LS",1.26426692974395,0.74,2000
"51938","PS",2.04869533116391,0.74,2000
"51939","HML",0.964429273921708,0.74,2000
"51940","LS",1.33745937205454,0.74,2000
"51941","PS",1.58888268469042,0.74,2000
"51942","HML",1.02638828483399,0.74,2000
"51943","LS",1.32904144348313,0.74,2000
"51944","PS",1.87449096875029,0.74,2000
"51945","HML",1.00375885485597,0.74,2000
"51946","LS",1.30354558834841,0.74,2000
"51947","PS",1.31115203544654,0.74,2000
"51948","HML",1.00077500260468,0.74,2000
"51949","LS",1.25996383602832,0.74,2000
"51950","PS",1.64675410835803,0.74,2000
"51951","HML",0.980282826195705,0.74,2000
"51952","LS",1.29394244103273,0.74,2000
"51953","PS",1.63662210707358,0.74,2000
"51954","HML",1.02945519382837,0.74,2000
"51955","LS",1.29503447164352,0.74,2000
"51956","PS",1.75262653119375,0.74,2000
"51957","HML",1.00037920022107,0.74,2000
"51958","LS",1.28268618014679,0.74,2000
"51959","PS",1.6149662739484,0.74,2000
"51960","HML",1.06055861431432,0.74,2000
"51961","LS",1.23623194002628,0.74,2000
"51962","PS",1.74478744925006,0.74,2000
"51963","HML",0.942758368626481,0.74,2000
"51964","LS",1.31534160016338,0.74,2000
"51965","PS",1.50164353738271,0.74,2000
"51966","HML",1.05538161609024,0.74,2000
"51967","LS",1.32351874570395,0.74,2000
"51968","PS",1.87501711182849,0.74,2000
"51969","HML",1.02756904551746,0.74,2000
"51970","LS",1.24645008358204,0.74,2000
"51971","PS",1.47854756942153,0.74,2000
"51972","HML",1.04627309305228,0.74,2000
"51973","LS",1.3343709721445,0.74,2000
"51974","PS",2.36579189784416,0.74,2000
"51975","HML",0.905257580796407,0.74,2000
"51976","LS",1.31601611056824,0.74,2000
"51977","PS",2.21256874223232,0.74,2000
"51978","HML",1.04139604751831,0.74,2000
"51979","LS",1.25601819680263,0.74,2000
"51980","PS",1.59133573933439,0.74,2000
"51981","HML",0.998303686955671,0.74,2000
"51982","LS",1.36530930761077,0.74,2000
"51983","PS",1.67635879585098,0.74,2000
"51984","HML",1.12832567039527,0.74,2000
"51985","LS",1.26752724766434,0.74,2000
"51986","PS",1.70930892930266,0.74,2000
"51987","HML",0.894769609311326,0.74,2000
"51988","LS",1.26813633755486,0.74,2000
"51989","PS",1.97697835727873,0.74,2000
"51990","HML",1.03000506958625,0.74,2000
"51991","LS",1.32101513915775,0.74,2000
"51992","PS",1.24722335448964,0.74,2000
"51993","HML",1.06266946465454,0.74,2000
"51994","LS",1.33543138563359,0.74,2000
"51995","PS",1.97787331119085,0.74,2000
"51996","HML",1.00377438257484,0.74,2000
"51997","LS",1.30000413678723,0.74,2000
"51998","PS",2.10397341335411,0.74,2000
"51999","HML",0.859874538270086,0.74,2000
"52000","LS",1.27901176488445,0.74,2000
"52001","PS",1.63277154191927,0.74,2000
"52002","HML",1.0950787938781,0.74,2000
"52003","LS",1.36890086122731,0.74,2000
"52004","PS",1.6336121667993,0.74,2000
"52005","HML",0.964077382628355,0.74,2000
"52006","LS",1.33747173018632,0.74,2000
"52007","PS",1.81688086446206,0.74,2000
"52008","HML",1.12487414660798,0.74,2000
"52009","LS",1.21591026787425,0.74,2000
"52010","PS",1.68256303368558,0.74,2000
"52011","HML",0.879005003179308,0.74,2000
"52012","LS",1.17388825530297,0.74,2000
"52013","PS",1.82076723729568,0.74,2000
"52014","HML",0.90388306370125,0.74,2000
"52015","LS",1.26664257606581,0.74,2000
"52016","PS",1.62586029415201,0.74,2000
"52017","HML",0.899807009231494,0.74,2000
"52018","LS",1.22335116386869,0.74,2000
"52019","PS",1.83403171785315,0.74,2000
"52020","HML",0.836835624508366,0.74,2000
"52021","LS",1.31231810845646,0.74,2000
"52022","PS",1.92778803231301,0.74,2000
"52023","HML",1.06627156303507,0.74,2000
"52024","LS",1.36010459575759,0.74,2000
"52025","PS",1.77596116643441,0.74,2000
"52026","HML",1.05720276792378,0.74,2000
"52027","LS",1.28952574386222,0.74,2000
"52028","PS",1.40255381219438,0.74,2000
"52029","HML",1.02839180460237,0.74,2000
"52030","LS",1.39562695389793,0.74,2000
"52031","PS",1.61138345016663,0.74,2000
"52032","HML",1.15963804606422,0.74,2000
"52033","LS",1.34133484645044,0.74,2000
"52034","PS",1.54133003273119,0.74,2000
"52035","HML",1.02236131889015,0.74,2000
"52036","LS",1.27936184299287,0.74,2000
"52037","PS",1.59233961945591,0.74,2000
"52038","HML",1.04547106294628,0.74,2000
"52039","LS",1.27561441809626,0.74,2000
"52040","PS",1.48941122661378,0.74,2000
"52041","HML",0.914587021357032,0.74,2000
"52042","LS",1.3512924733193,0.74,2000
"52043","PS",1.50500385855944,0.74,2000
"52044","HML",1.12607013351092,0.74,2000
"52045","LS",1.26056634135257,0.74,2000
"52046","PS",1.71441710847759,0.74,2000
"52047","HML",0.995219602104821,0.74,2000
"52048","LS",1.33469659813021,0.74,2000
"52049","PS",1.78266977021286,0.74,2000
"52050","HML",1.06698960411854,0.74,2000
"52051","LS",1.29059563736258,0.74,2000
"52052","PS",1.89449689052479,0.74,2000
"52053","HML",0.971177866695077,0.74,2000
"52054","LS",1.27602403005371,0.74,2000
"52055","PS",1.56235380392815,0.74,2000
"52056","HML",1.04774646121448,0.74,2000
"52057","LS",1.35491039367862,0.74,2000
"52058","PS",1.66069063601769,0.74,2000
"52059","HML",1.15424487290103,0.74,2000
"52060","LS",1.34316581970009,0.74,2000
"52061","PS",1.81464074589312,0.74,2000
"52062","HML",1.00964467052046,0.74,2000
"52063","LS",1.36493316346156,0.74,2000
"52064","PS",1.7343399491094,0.74,2000
"52065","HML",1.03152969536175,0.74,2000
"52066","LS",1.30138585879314,0.74,2000
"52067","PS",1.52419551814965,0.74,2000
"52068","HML",1.00273952181733,0.74,2000
"52069","LS",1.33703696879589,0.74,2000
"52070","PS",1.80397219772478,0.74,2000
"52071","HML",1.090463101975,0.74,2000
